BankID,Station ID,Star_year,End_year,Lat,Long,Long 2,Elev,Station name,ISPD directory,ISPD_path_directory,source_path_name,Source_name,Source_Contact,Source_ID
1000,071900-99999,1931,2004,48.55,7.63,7.63,154,STRASBOURG-ENTZHEIM,ISPD2_2_4/isd2ispd/0/071900-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104190-99999,1927,1943,51.22,7.63,7.63,136,LUDENSCHEID       &,ISPD2_2_4/isd2ispd/1/104190-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3007,Torino,1803,1953,45.07,7.69,7.69,9999,Torino,ISPD30_add/ITALY/Torino,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
3010,1153,1931,1949,52,7.7,7.7,50,Munster,ISPD40_add/003010_GermanWS/01153,ISPD40_add,003010_GermanWS,German climate observations,www.dwd.de,270
3010,2288,1901,1944,49.43,7.77,7.77,280,Kaiserslautern,ISPD40_add/003010_GermanWS/02288,ISPD40_add,003010_GermanWS,German climate observations,www.dwd.de,270
3017,67482010,1912,1921,48.72,7.78,7.78,139,Strasbourg porte de l'ill,ISPD30_add/France/67482010,ISPD30_add,France,French hourly SLP from Meteo-France,sylvie.jourdain@meteo.fr ,277
3017,67482001,1922,1939,48.72,7.78,7.78,139,Strasbourg botanique,ISPD30_add/France/67482001,ISPD30_add,France,French hourly SLP from Meteo-France,sylvie.jourdain@meteo.fr ,277
1000,108030-99999,1934,1943,48.02,7.83,7.83,75,FREIBURG (CIV/FAFB),ISPD2_2_4/isd2ispd/1/108030-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,105120-99999,1931,2008,50.43,7.83,7.83,77,NUERBURG-BARWEILER,ISPD2_2_4/isd2ispd/1/105120-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,101220-99999,1937,1942,53.53,7.88,7.88,2,JEVER,ISPD2_2_4/isd2ispd/1/101220-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,101200-99999,1929,1930,54.18,7.88,7.88,50,HELGOLAND ISLAND,ISPD2_2_4/isd2ispd/1/101200-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,101200-99999,1931,1942,54.18,7.88,7.88,15,HELGOLAND ISLAND,ISPD2_2_4/isd2ispd/1/101200-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100100-99999,1931,1939,54.55,7.88,7.88,9999,1E+030,ISPD2_2_4/isd2ispd/1/100100-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104240-99999,1939,1942,51.57,7.92,7.92,26,WERL(BAB),ISPD2_2_4/isd2ispd/1/104240-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,102130-99999,1939,1943,52.67,7.93,7.93,7,1E+030,ISPD2_2_4/isd2ispd/1/102130-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100030-99999,1931,1936,53.87,7.93,7.93,9999,LIGHTSHIP 01 WESER,ISPD2_2_4/isd2ispd/1/100030-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100030-99999,1937,1939,53.87,7.93,7.93,1,LIGHTSHIP 01 WESER,ISPD2_2_4/isd2ispd/1/100030-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103100-99999,1934,1943,55.37,7.93,7.93,16,1E+030,ISPD2_2_4/isd2ispd/1/103100-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,067300-99999,1935,1939,46.53,7.97,7.97,3579,JUNGFRAUJOCH,ISPD2_2_4/isd2ispd/0/067300-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,109080-99999,1931,1940,47.87,8.02,8.02,455,FELDBERG/SCHWARZWAL,ISPD2_2_4/isd2ispd/1/109080-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103170-99999,1939,1940,52.28,8.02,8.02,27,OSNABRUCK/ATTERHEID,ISPD2_2_4/isd2ispd/1/103170-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3002,1448,1870,1984,58.07,8.05,8.05,9999,OKSOEY FYR,ISPD2_2_4/ispd1_1/wasa/N__01448,ISPD2_2_4,ispd1_1,WASA Stations Observations SLP,Torben Schmith  ts@dmi.dk ,#N/A
1000,108060-99999,1936,1937,48.63,8.08,8.08,45,1E+030,ISPD2_2_4/isd2ispd/1/108060-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104230-99999,1939,1939,50.7,8.08,8.08,181,1E+030,ISPD2_2_4/isd2ispd/1/104230-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,060810-99999,1928,1939,55.55,8.08,8.08,15,BLAAVANDSHUK,ISPD2_2_4/isd2ispd/0/060810-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,107100-99999,1938,1941,49.32,8.1,8.1,205,1E+030,ISPD2_2_4/isd2ispd/1/107100-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1015,60760-0,1897,1938,33.95,8.11,8.11,50,Tozeur,ISPD40_add/001015_EURO4M/60760-0,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
1000,101270-99999,1929,1939,53.53,8.15,8.15,4,WILHELMSHAVEN,ISPD2_2_4/isd2ispd/1/101270-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,101270-99999,1931,1942,53.53,8.15,8.15,2,WILHELMSHAVEN,ISPD2_2_4/isd2ispd/1/101270-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,108100-99999,1933,1941,48.6,8.2,8.2,355,1E+030,ISPD2_2_4/isd2ispd/1/108100-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100050-99999,1935,1937,54.02,8.22,8.22,1,ELBE 1 (LGT-VSL),ISPD2_2_4/isd2ispd/1/100050-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100050-99999,1931,1938,54.02,8.22,8.22,9999,ELBE 1 (LGT-VSL),ISPD2_2_4/isd2ispd/1/100050-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100050-99999,1939,1939,54.02,8.25,8.25,9999,ELBE 1 (LGT-VSL),ISPD2_2_4/isd2ispd/1/100050-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103200-99999,1937,1941,51.93,8.32,8.32,21,GUETERSLOH,ISPD2_2_4/isd2ispd/1/103200-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3002,21100,1874,1975,56.77,8.32,8.32,9999,VESTERVIG,ISPD2_2_4/ispd1_1/wasa/DK_21100,ISPD2_2_4,ispd1_1,WASA Stations Observations SLP,Torben Schmith  ts@dmi.dk ,#N/A
1000,106330-99999,1938,1943,50.05,8.33,8.33,42,WIESBADEN,ISPD2_2_4/isd2ispd/1/106330-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100190-99999,1931,1941,54.92,8.35,8.35,5,1E+030,ISPD2_2_4/isd2ispd/1/100190-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3010,02698-10727,1876,2007,49.03,8.37,8.37,112,KARLSRUHE (WEWA),ISPD2_2_4/Germany/10727,ISPD2_2_4,Germany,German climate observations,www.dwd.de,270
1000,104300-99999,1937,1942,51.72,8.37,8.37,23,BAD LIPPSPRINGE,ISPD2_2_4/isd2ispd/1/104300-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,107270-99999,1929,1930,49.02,8.38,8.38,118,KARLSRUHE (USA-AF),ISPD2_2_4/isd2ispd/1/107270-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,107270-99999,1931,1943,49.02,8.38,8.38,35,KARLSRUHE (USA-AF),ISPD2_2_4/isd2ispd/1/107270-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3002,25140,1874,1975,55.43,8.4,8.4,9999,NORDBY,ISPD2_2_4/ispd1_1/wasa/DK_25140,ISPD2_2_4,ispd1_1,WASA Stations Observations SLP,Torben Schmith  ts@dmi.dk ,#N/A
1000,100200-99999,1934,1941,55.02,8.43,8.43,9999,LIST/SYLT,ISPD2_2_4/isd2ispd/1/100200-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1015,60367-0,1877,1938,36.9,8.44,8.44,10,La Calle (El Kala),ISPD40_add/001015_EURO4M/60367-0,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
1000,106350-99999,1930,1941,50.22,8.45,8.45,244,KLEINER FELDBERG,ISPD2_2_4/isd2ispd/1/106350-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,108040-99999,1933,1937,48.05,8.47,8.47,213,1E+030,ISPD2_2_4/isd2ispd/1/108040-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,107280-99999,1931,1944,49.57,8.47,8.47,29,COLEMAN (MANNHEIM),ISPD2_2_4/isd2ispd/1/107280-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104270-99999,1930,1941,51.18,8.48,8.48,257,KAHLER ASTEN(MOUNT),ISPD2_2_4/isd2ispd/1/104270-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103160-99999,1933,1942,51.97,8.55,8.55,44,1E+030,ISPD2_2_4/isd2ispd/1/103160-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3012,3700,1901,2002,47.38,8.56,8.56,556,ZUERICH,ISPD30_add/SWITZERLAND/3700,ISPD30_add,SWITZERLAND,Meteoswiss station collection,rob.allan@metoffice.gov.uk,272
1000,077520-99999,1936,1938,41.87,8.58,8.58,73,LA PARATA,ISPD2_2_4/isd2ispd/0/077520-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,060210-99999,1931,1938,57.12,8.6,8.6,46,HANSTHOLM,ISPD2_2_4/isd2ispd/0/060210-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3010,2641,1881,1949,50.12,8.66,8.66,104,Frankfurt,ISPD40_add/003010_GermanWS/02641,ISPD40_add,003010_GermanWS,German climate observations,www.dwd.de,270
1000,105320-99999,1939,1943,50.57,8.7,8.7,50,GIESSEN,ISPD2_2_4/isd2ispd/1/105320-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,101310-99999,1931,1942,53.87,8.72,8.72,1,CUXHAVEN,ISPD2_2_4/isd2ispd/1/101310-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,108060-99999,1935,1935,48.07,8.73,8.73,201,1E+030,ISPD2_2_4/isd2ispd/1/108060-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,107320-99999,1939,1941,49.4,8.73,8.73,172,1E+030,ISPD2_2_4/isd2ispd/1/107320-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,077610-99999,1936,1938,41.92,8.75,8.75,8,AJACCIO,ISPD2_2_4/isd2ispd/0/077610-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104260-99999,1938,1942,51.7,8.75,8.75,57,PADERBORN/LIPPSTADT,ISPD2_2_4/isd2ispd/1/104260-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,108180-99999,1934,1937,48.08,8.77,8.77,299,KLIPPENECK (CLIFF),ISPD2_2_4/isd2ispd/1/108180-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,102240-99999,1929,1939,53.08,8.78,8.78,4,BREMEN,ISPD2_2_4/isd2ispd/1/102240-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3010,01474-10224,1890,2007,53.05,8.8,8.8,4,BREMEN (FLUGWEWA),ISPD2_2_4/Germany/10224,ISPD2_2_4,Germany,German climate observations,www.dwd.de,270
1000,105350-99999,1932,1943,50.83,8.92,8.92,60,WAHLEN (AUT),ISPD2_2_4/isd2ispd/1/105350-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103280-99999,1936,1943,51.95,8.92,8.92,58,DETMOLD (UK-ARMY),ISPD2_2_4/isd2ispd/1/103280-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3007,Genova,1878,1981,44.41,8.93,8.93,54,Genova,ISPD30_add/ITALY/Genova,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
1000,067700-99999,1935,1939,46,8.95,8.95,276,LUGANO,ISPD2_2_4/isd2ispd/0/067700-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,106420-99999,1939,1943,50.17,8.97,8.97,34,HANAU,ISPD2_2_4/isd2ispd/1/106420-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,107370-99999,1936,1939,48.68,9,9,427,STUTTGART,ISPD2_2_4/isd2ispd/1/107370-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,107370-99999,1939,1943,48.68,9,9,131,STUTTGART,ISPD2_2_4/isd2ispd/1/107370-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104340-99999,1932,1936,51.53,9.02,9.02,61,FLECHTDORF,ISPD2_2_4/isd2ispd/1/104340-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3010,1435,1936,1949,54.48,9.07,9.07,20,Husum,ISPD40_add/003010_GermanWS/01435,ISPD40_add,003010_GermanWS,German climate observations,www.dwd.de,270
3007,Cagliari,1895,1940,39.21,9.12,9.12,9999,Cagliari,ISPD30_add/ITALY/Cagliari,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
1000,012350-99999,1936,1938,62.08,9.12,9.12,647,DOMBAS-KIRKENAER,ISPD2_2_4/isd2ispd/0/012350-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100130-99999,1936,1936,53.9,9.13,9.13,2,1E+030,ISPD2_2_4/isd2ispd/1/100130-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,077700-99999,1936,1938,41.37,9.17,9.17,106,CAP PERTUSATO,ISPD2_2_4/isd2ispd/0/077700-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3007,9999999999999,1878,1940,45.47,9.19,9.19,147,MILAN,ISPD2_2_4/italy/MILAN_subdaily_1879_1940_unix.2.asc,ISPD2_2_4,italy,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
1000,160800-99999,1931,1938,45.88,9.28,9.28,119,MILANO/LINATE,ISPD2_2_4/isd2ispd/1/160800-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104390-99999,1938,1942,51.12,9.28,9.28,52,FRITZLAR,ISPD2_2_4/isd2ispd/1/104390-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,066800-99999,1935,1939,47.25,9.33,9.33,2501,SAENTIS,ISPD2_2_4/isd2ispd/0/066800-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,077680-99999,1936,1938,41.58,9.35,9.35,64,LA CHIAPPA,ISPD2_2_4/isd2ispd/0/077680-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,077850-99999,1936,1938,43.02,9.35,9.35,127,CAP CORSE,ISPD2_2_4/isd2ispd/0/077850-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100330-99999,1936,1941,54.77,9.37,9.37,13,GLUECKSBURG/MEIERWI,ISPD2_2_4/isd2ispd/1/100330-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,077880-99999,1936,1938,42.68,9.42,9.42,289,1E+030,ISPD2_2_4/isd2ispd/0/077880-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100320-99999,1938,1938,54.78,9.43,9.43,42,1E+030,ISPD2_2_4/isd2ispd/1/100320-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103340-99999,1937,1942,52.47,9.45,9.45,16,WUNSTORF,ISPD2_2_4/isd2ispd/1/103340-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,109350-99999,1929,1938,47.65,9.48,9.48,400,FRIEDRICHSHAFEN,ISPD2_2_4/isd2ispd/1/109350-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,165300-99999,1931,1969,40.93,9.5,9.5,2,1E+030,ISPD2_2_4/isd2ispd/1/165300-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,109350-99999,1931,1943,47.67,9.5,9.5,122,FRIEDRICHSHAFEN,ISPD2_2_4/isd2ispd/1/109350-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,106570-99999,1939,1943,49.77,9.5,9.5,102,WERTHEIM (USA-HP),ISPD2_2_4/isd2ispd/1/106570-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103400-99999,1931,1936,51.98,9.52,9.52,23,1E+030,ISPD2_2_4/isd2ispd/1/103400-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,105390-99999,1931,1941,50.35,9.53,9.53,66,1E+030,ISPD2_2_4/isd2ispd/1/105390-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104380-99999,1931,1943,51.38,9.53,9.53,88,KASSEL,ISPD2_2_4/isd2ispd/1/104380-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,108354-99999,1937,1944,48.72,9.7,9.7,115,GOPPINGEN (USA-AF),ISPD2_2_4/isd2ispd/1/108354-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103370-99999,1934,1942,52.15,9.75,9.75,27,HILDESHEIM,ISPD2_2_4/isd2ispd/1/103370-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103380-99999,1930,1930,52.42,9.75,9.75,51,HANNOVER,ISPD2_2_4/isd2ispd/1/103380-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103380-99999,1926,1943,52.42,9.75,9.75,16,HANNOVER,ISPD2_2_4/isd2ispd/1/103380-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,109360-99999,1934,1936,47.82,9.8,9.8,201,1E+030,ISPD2_2_4/isd2ispd/1/109360-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,107450-99999,1936,1943,49.12,9.8,9.8,119,SCHWABISCH HALL AAF,ISPD2_2_4/isd2ispd/1/107450-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1015,60714-1,1920,1959,37.23,9.82,9.82,6,Bizerte Karouba,ISPD40_add/001015_EURO4M/60714-1,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
3024,bizerte-karou,1920,1921,37.24,9.84,9.84,4,BIZERTE KAROUBA,ISPD30_add/Tunisia-morocco/bizerte-karou,ISPD30_add,Tunisia-morocco,African SLP from Meteo France,olivier.mestre@meteo.fr ,284
3024,bizerte-karou,1932,1936,37.24,9.84,9.84,2,BIZERTE KAROUBA,ISPD30_add/Tunisia-morocco/bizerte-karou,ISPD30_add,Tunisia-morocco,African SLP from Meteo France,olivier.mestre@meteo.fr ,284
1015,60714-0,1899,1938,37.33,9.84,9.84,264,Bizerte Cap Blanc,ISPD40_add/001015_EURO4M/60714-0,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
1000,113090-99999,1930,1936,46.97,9.92,9.92,438,1E+030,ISPD2_2_4/isd2ispd/1/113090-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3010,2675,1901,1949,49.8,9.93,9.93,179,Wurzburg,ISPD40_add/003010_GermanWS/02675,ISPD40_add,003010_GermanWS,German climate observations,www.dwd.de,270
1000,105440-99999,1931,1936,50.5,9.93,9.93,282,WASSERKUPPE (MOUNT),ISPD2_2_4/isd2ispd/1/105440-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,108330-99999,1939,1940,48.47,9.97,9.97,183,1E+030,ISPD2_2_4/isd2ispd/1/108330-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,106530-99999,1936,1943,49.65,9.97,9.97,85,GIEBELSTADT,ISPD2_2_4/isd2ispd/1/106530-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,106550-99999,1931,1935,49.8,9.97,9.97,81,WURZBURG (USA-AF),ISPD2_2_4/isd2ispd/1/106550-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3010,01459-10147,1931,2007,53.63,9.98,9.98,11,HAMBURG-FUHLS.(FLUGWEWA),ISPD2_2_4/Germany/10147,ISPD2_2_4,Germany,German climate observations,www.dwd.de,270
1000,101470-99999,1928,1943,53.63,10,10,5,HAMBURG/FUHLSBUTTEL,ISPD2_2_4/isd2ispd/1/101470-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104400-99999,1934,1943,51.2,10.03,10.03,48,FLECHTDORF,ISPD2_2_4/isd2ispd/1/104400-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103430-99999,1936,1942,52.6,10.03,10.03,12,CELLE,ISPD2_2_4/isd2ispd/1/103430-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,107460-99999,1931,1943,49.13,10.05,10.05,129,1E+030,ISPD2_2_4/isd2ispd/1/107460-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1015,60735-0,1930,1957,35.67,10.1,10.1,65,Kairouan,ISPD40_add/001015_EURO4M/60735-0,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
1015,60765-0,1925,1957,33.89,10.11,10.11,4,Gabes,ISPD40_add/001015_EURO4M/60765-0,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
1000,100460-99999,1929,1937,54.38,10.15,10.15,28,KIEL/HOLTENAU(GNVY),ISPD2_2_4/isd2ispd/1/100460-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100460-99999,1930,1942,54.38,10.15,10.15,9,KIEL/HOLTENAU(GNVY),ISPD2_2_4/isd2ispd/1/100460-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,106600-99999,1938,1943,50.05,10.17,10.17,73,1E+030,ISPD2_2_4/isd2ispd/1/106600-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104420-99999,1938,2008,51.08,10.17,10.17,66,ALFELF,ISPD2_2_4/isd2ispd/1/104420-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
